sam_id	param_00	param_01	param_02	param_03	param_04	param_05	param_06	param_07	param_08	param_09	param_10	param_11	param_12	param_13	param_14	param_15	param_16
269	-9.365900039672852	-0.05310001224279404	-0.09989999979734421	2.3821499347686768	1.2932822704315186	1.2779500484466553	2.891350030899048	1.9138211011886597	2.02524995803833	0.5284374952316284	0.9601500034332275	-0.7625688910484314	12.828969955444336	3.1268150806427	1.3934550285339355	-0.2906624376773834	1.1238499879837036
18	-9.01550006866455	-0.8538998961448669	-0.9182999730110168	2.155550003051758	1.623566746711731	2.615950107574463	2.539250135421753	1.1433546543121338	1.237149953842163	0.6780635118484497	0.062049999833106995	0.374211847782135	1.441512942314148	3.0563149452209473	4.1805548667907715	0.4311707019805908	0.8429499864578247
307	-9.69849967956543	-1.482100009918213	-1.5470999479293823	2.249850034713745	2.008357048034668	2.5373499393463135	2.1252498626708984	2.426234483718872	1.0790499448776245	0.39018750190734863	0.466949999332428	0.36911505460739136	0.6095975041389465	3.0539650917053223	1.086074948310852	-1.5203055143356323	0.7910500168800354
49	-9.26990032196045	-1.1096999645233154	0.17010000348091125	2.1006500720977783	1.9463176727294922	3.2216498851776123	2.194849967956543	1.9662588834762573	3.904750108718872	0.600643515586853	0.07384999841451645	0.1980288326740265	17.846399307250977	4.874275207519531	4.471485137939453	0.0199686661362648	1.281849980354309
512	-8.90429973602295	-0.727899968624115	2.907900094985962	2.809849977493286	1.2994863986968994	3.997450113296509	2.5497500896453857	2.466412305831909	1.2278499603271484	0.13493849337100983	0.669950008392334	-0.8689243793487549	15.356639862060547	4.6693549156188965	3.867064952850342	0.14704498648643494	0.8345500230789185
218	-9.27649974822998	-1.2110999822616577	0.014700000174343586	2.374650001525879	1.6922528743743896	3.6317501068115234	2.8520500659942627	2.0182535648345947	1.1753499507904053	0.25825750827789307	0.7505499720573425	-0.1585850864648819	17.82645034790039	0.9643449783325195	1.622344970703125	-1.783871054649353	1.427150011062622
350	-8.334500312805176	-1.4524999856948853	1.24590003490448	2.5179500579833984	1.5544373989105225	2.387049913406372	2.4424500465393066	1.1913610696792603	1.3907500505447388	0.6598144769668579	0.9036499857902527	-0.4305901527404785	8.001072883605957	3.358525037765503	1.6740449666976929	-1.3208972215652466	0.9729499816894531
12	-9.797499656677246	-0.6058999300003052	-2.601900100708008	2.098749876022339	1.678072452545166	3.72445011138916	2.7534499168395996	1.6083524227142334	3.5012500286102295	0.4360074996948242	0.45765000581741333	-0.5430620312690735	11.975110054016113	4.401454925537109	1.3530349731445312	0.0717402845621109	1.448449969291687
